Gene,Annotation,Median_GSS,PCC
JPH3,Colon Tissue,0.0,-0.05053660642080999
KCP,Colon Tissue,0.0,-0.050554189079446615
COPG2,Colon Tissue,0.0,-0.050601447213160136
CDR2L,Colon Tissue,0.0,-0.05062449545487564
NID1,Colon Tissue,0.0,-0.05064257422972477
GJA5,Colon Tissue,0.0,-0.05066275966269136
JAKMIP3,Colon Tissue,0.0,-0.05067692159474378
AATK,Colon Tissue,0.0,-0.05068535166920779
C10orf62,Colon Tissue,0.0,-0.05069449087152219
PPP1R9A,Colon Tissue,0.0,-0.05074965740870393
PLA2G2E,Colon Tissue,0.0,-0.05077418829947482
PDLIM7,Colon Tissue,0.0,-0.050782588818086796
RAB3C,Colon Tissue,0.0,-0.05078309301106889
SPOCK2,Colon Tissue,0.0,-0.05081029068482053
SFTPC,Colon Tissue,0.0,-0.05082776644250039
B3GALT2,Colon Tissue,0.0,-0.05084677706823719
KRT1,Colon Tissue,0.0,-0.05086071733411823
CLHC1,Colon Tissue,0.0,-0.05086580665384945
OTUD4,Colon Tissue,0.0,-0.05086960742123273
P2RY6,Colon Tissue,0.0,-0.050875919812087354
KCNE2,Colon Tissue,0.0,-0.050902245396786755
CECR2,Colon Tissue,0.0,-0.050936779761741796
NPBWR1,Colon Tissue,0.0,-0.05101917914070858
DCAKD,Colon Tissue,0.0,-0.05103112832307624
GPR37L1,Colon Tissue,0.0,-0.05103750084202166
FAM180A,Colon Tissue,0.0,-0.0510451437007844
ISYNA1,Colon Tissue,0.0,-0.051072014828141554
SLC39A13,Colon Tissue,0.0,-0.05108465452483437
PSMG1,Colon Tissue,0.0,-0.05109423821644407
S1PR5,Colon Tissue,0.0,-0.05109473067974261
HPF1,Colon Tissue,0.0,-0.05110106432902702
MTG1,Colon Tissue,0.0,-0.05111089283331878
DDO,Colon Tissue,0.0,-0.05111149307814358
TSFM,Colon Tissue,0.0,-0.05111482223609536
KLC2,Colon Tissue,0.0,-0.05111685638591203
CHST12,Colon Tissue,0.0,-0.05113860461014777
RPS6KA6,Colon Tissue,0.0,-0.051150901218030384
MIEF1,Colon Tissue,0.0,-0.05116682409588976
NDST3,Colon Tissue,0.0,-0.0511809821454895
ASNSD1,Colon Tissue,0.0,-0.051181313387000285
PHACTR1,Colon Tissue,0.0,-0.05122961703008699
SMTNL2,Colon Tissue,0.0,-0.05123749818629072
LIMS2,Colon Tissue,0.0,-0.05124444798792116
PTGER1,Colon Tissue,0.0,-0.051267691743293084
CD276,Colon Tissue,0.0,-0.05127105484093126
EPHA6,Colon Tissue,0.0,-0.05127220533940341
PXYLP1,Colon Tissue,0.0,-0.05134100432761764
HMGCLL1,Colon Tissue,0.0,-0.05136768624328825
TPX2,Colon Tissue,0.0,-0.0513838914306744
SERPINI1,Colon Tissue,0.0,-0.05139410431788547
IGFLR1,Colon Tissue,0.0,-0.05148672109416412
HIC1,Colon Tissue,0.0,-0.051489820899167184
KRT9,Colon Tissue,0.0,-0.05149775302312249
ABI3BP,Colon Tissue,0.0,-0.05152814027020246
MAP6,Colon Tissue,0.0,-0.05153075076771223
NGF,Colon Tissue,0.0,-0.05155843154056824
ZDHHC14,Colon Tissue,0.0,-0.05155961042122275
SLFN12,Colon Tissue,0.0,-0.0515604183637168
CFD,Colon Tissue,0.0,-0.05158998054105215
PYCR1,Colon Tissue,0.0,-0.05160956235185746
RCN2,Colon Tissue,0.0,-0.05165832493260516
PFN3,Colon Tissue,0.0,-0.05169296473085512
SNPH,Colon Tissue,0.0,-0.05172744880354724
PIP,Colon Tissue,0.0,-0.051763016986827275
AGRP,Colon Tissue,0.0,-0.05177064532987255
KIFAP3,Colon Tissue,0.0,-0.05186611326254644
ANAPC7,Colon Tissue,0.0,-0.05187206344637882
GPX7,Colon Tissue,0.0,-0.051912495243005216
KCNMB1,Colon Tissue,0.0,-0.05192999464280914
ZNHIT6,Colon Tissue,0.0,-0.051931787384896747
MPHOSPH8,Colon Tissue,0.0,-0.051944166149403996
DOK7,Colon Tissue,0.0,-0.05195113292347135
ZNF395,Colon Tissue,0.0,-0.05195201949770701
QPRT,Colon Tissue,0.0,-0.05205352794366732
RNF123,Colon Tissue,0.0,-0.052075162889297075
SNX29,Colon Tissue,0.0,-0.052082574200420284
VSIR,Colon Tissue,0.0,-0.052097103078778184
SBSPON,Colon Tissue,0.0,-0.05210610961773491
GPR45,Colon Tissue,0.0,-0.05211374905707356
PHKG1,Colon Tissue,0.0,-0.05212401825153324
NOL3,Colon Tissue,0.0,-0.052150872969745715
TROAP,Colon Tissue,0.0,-0.052167614978922215
FGF10,Colon Tissue,0.0,-0.05218016614529831
OLFM2,Colon Tissue,0.0,-0.05218527700850803
LRWD1,Colon Tissue,0.0,-0.05220172935303484
RAVER2,Colon Tissue,0.0,-0.05222621389909441
P2RX6,Colon Tissue,0.0,-0.05224912688661024
ZFYVE28,Colon Tissue,0.0,-0.052252843310993426
SAPCD2,Colon Tissue,0.0,-0.05226701951265285
TTC23,Colon Tissue,0.0,-0.05226721306641524
TMEM158,Colon Tissue,0.0,-0.05226816155238231
ITGA8,Colon Tissue,0.0,-0.05229463776546389
RPRD1A,Colon Tissue,0.0,-0.05229996589572748
CSAD,Colon Tissue,0.0,-0.05231685253155248
NEXN,Colon Tissue,0.0,-0.05232617493912115
ZWILCH,Colon Tissue,0.0,-0.05234087850606965
ADRB2,Colon Tissue,0.0,-0.05235898187787258
ITFG2,Colon Tissue,0.0,-0.052393399597976134
RCAN3,Colon Tissue,0.0,-0.05240310055846575
BHMT2,Colon Tissue,0.0,-0.05242571352705037
AARS2,Colon Tissue,0.0,-0.05243666266286641
TWIST1,Colon Tissue,0.0,-0.05245879513922004
ABCD4,Colon Tissue,0.0,-0.052480124951241845
LIX1L,Colon Tissue,0.0,-0.0525008615564092
KCNE5,Colon Tissue,0.0,-0.05252998761957869
TRPM3,Colon Tissue,0.0,-0.05255087610892795
USHBP1,Colon Tissue,0.0,-0.05256592451848908
PPEF1,Colon Tissue,0.0,-0.0526085356199057
DLGAP1,Colon Tissue,0.0,-0.05268358268536944
TNFRSF13C,Colon Tissue,0.0,-0.052704247684291876
CNR1,Colon Tissue,0.0,-0.05271624738311434
ENOX1,Colon Tissue,0.0,-0.05272101907761291
PKHD1L1,Colon Tissue,0.0,-0.05273958146600205
ZNF771,Colon Tissue,0.0,-0.05274863623009111
ZNF205,Colon Tissue,0.0,-0.052749175791379534
TXNRD3,Colon Tissue,0.0,-0.052831681802864607
MMP16,Colon Tissue,0.0,-0.052837423892991474
LAMA2,Colon Tissue,0.0,-0.052866934019929555
FBN1,Colon Tissue,0.0,-0.05289155336632618
CDH23,Colon Tissue,0.0,-0.05290330151481528
SORCS2,Colon Tissue,0.0,-0.05290915078789871
PEBP4,Colon Tissue,0.0,-0.05291465000530565
MINDY4B,Colon Tissue,0.0,-0.05291645966989697
NSD2,Colon Tissue,0.0,-0.05291941472291625
CLCF1,Colon Tissue,0.0,-0.052964567435544015
DVL2,Colon Tissue,0.0,-0.052974090284167
TNFRSF11B,Colon Tissue,0.0,-0.05297792902998022
ROS1,Colon Tissue,0.0,-0.0531015358645013
USP13,Colon Tissue,0.0,-0.05311230380774524
PRKN,Colon Tissue,0.0,-0.053133080754419325
PLPPR5,Colon Tissue,0.0,-0.05313786132057112
ITGBL1,Colon Tissue,0.0,-0.053164582407683236
FST,Colon Tissue,0.0,-0.053193426045784906
CD79B,Colon Tissue,0.0,-0.05326491572641904
DAZ1,Colon Tissue,0.0,-0.05328950921143611
ZNF287,Colon Tissue,0.0,-0.0533389320481377
ZFYVE27,Colon Tissue,0.0,-0.053410989384266964
TCF3,Colon Tissue,0.0,-0.05341617354439773
CHN1,Colon Tissue,0.0,-0.053422038619430214
DPYSL2,Colon Tissue,0.0,-0.0534234382814049
MCPH1,Colon Tissue,0.0,-0.05344361179370335
GPR1,Colon Tissue,0.0,-0.053471195394540705
SLC26A7,Colon Tissue,0.0,-0.05350965997525901
ZNF385A,Colon Tissue,0.0,-0.05353831116226776
SLC7A3,Colon Tissue,0.0,-0.05355083514852519
CC2D2A,Colon Tissue,0.0,-0.0535581824153004
IGF1R,Colon Tissue,0.0,-0.053577854631293234
SF3A3,Colon Tissue,0.0,-0.05359829765439676
SPAAR,Colon Tissue,0.0,-0.05360693590454177
RCC1L,Colon Tissue,0.0,-0.05363906661838474
MYPN,Colon Tissue,0.0,-0.053646431743833635
AGAP2,Colon Tissue,0.0,-0.05365180633317334
ARID1B,Colon Tissue,0.0,-0.053724969296402525
TENM2,Colon Tissue,0.0,-0.05373168865664924
MACC1,Colon Tissue,0.0,-0.0537923836069968
HABP2,Colon Tissue,0.0,-0.05379958018854954
ATP1A3,Colon Tissue,0.0,-0.053814964609536775
SYN1,Colon Tissue,0.0,-0.05382549746101348
VSNL1,Colon Tissue,0.0,-0.053827807394717646
MRRF,Colon Tissue,0.0,-0.053830159519845995
PCNX2,Colon Tissue,0.0,-0.0538369624535264
ACSF3,Colon Tissue,0.0,-0.05386950450757265
VSTM2L,Colon Tissue,0.0,-0.05387170403754669
SLC25A30,Colon Tissue,0.0,-0.05389872356386854
DPYSL5,Colon Tissue,0.0,-0.05391026423115138
TSPAN5,Colon Tissue,0.0,-0.053923292557680226
PRSS56,Colon Tissue,0.0,-0.0539258991188185
SIPA1,Colon Tissue,0.0,-0.0539773041995856
UNC13C,Colon Tissue,0.0,-0.054061475368893705
JMJD8,Colon Tissue,0.0,-0.05407512219598409
OTOGL,Colon Tissue,0.0,-0.05413398495394335
GPR146,Colon Tissue,0.0,-0.0542037088820389
CPT1C,Colon Tissue,0.0,-0.054225113372475056
GJB2,Colon Tissue,0.0,-0.054286242893258396
FRMPD4,Colon Tissue,0.0,-0.054298856637810075
EPHB2,Colon Tissue,0.0,-0.0543562684435694
EXOSC2,Colon Tissue,0.0,-0.054395535742468
RAB42,Colon Tissue,0.0,-0.054406966141531204
PPP1R3F,Colon Tissue,0.0,-0.05441478772823575
LRRC10,Colon Tissue,0.0,-0.05445381074973398
LRRN3,Colon Tissue,0.0,-0.054477368582075934
APEX1,Colon Tissue,0.0,-0.05451186487012001
CTTNBP2,Colon Tissue,0.0,-0.054534191399502954
PODN,Colon Tissue,0.0,-0.054537924120499556
TACC3,Colon Tissue,0.0,-0.05454437701643117
GPR85,Colon Tissue,0.0,-0.054578036517002174
LHPP,Colon Tissue,0.0,-0.05458157460883037
NTMT1,Colon Tissue,0.0,-0.054606286600970465
HOPX,Colon Tissue,0.0,-0.05462121891885985
OSBP2,Colon Tissue,0.0,-0.05462955547332306
NECTIN1,Colon Tissue,0.0,-0.05472812399478121
KCND3,Colon Tissue,0.0,-0.05473392925358113
RASL10B,Colon Tissue,0.0,-0.05474003370819387
SYN2,Colon Tissue,0.0,-0.0547579174094696
PTPN20,Colon Tissue,0.0,-0.05478769053273093
CCDC28B,Colon Tissue,0.0,-0.05479971822022812
LPIN1,Colon Tissue,0.0,-0.05480774587789255
ADRA2B,Colon Tissue,0.0,-0.05482244850289233
G6PD,Colon Tissue,0.0,-0.05483982830366261
UBIAD1,Colon Tissue,0.0,-0.05484287590108861
ZNF496,Colon Tissue,0.0,-0.054903622129949835
AP1S2,Colon Tissue,0.0,-0.05491460207441853
NRBP2,Colon Tissue,0.0,-0.0549287292313187
CD163,Colon Tissue,0.0,-0.05494601883649351
STMN1,Colon Tissue,0.0,-0.05495149257290577
IGDCC4,Colon Tissue,0.0,-0.05497888374837711
CACNG4,Colon Tissue,0.0,-0.054986872466885134
CGNL1,Colon Tissue,0.0,-0.054992785712041165
ARHGEF40,Colon Tissue,0.0,-0.05502150261231182
ADCYAP1R1,Colon Tissue,0.0,-0.055124792871164376
LRRC14,Colon Tissue,0.0,-0.05513452557308083
TGM1,Colon Tissue,0.0,-0.055146716441431494
C2CD2,Colon Tissue,0.0,-0.05514812682263585
TEKT4,Colon Tissue,0.0,-0.05523693187938264
CDKL4,Colon Tissue,0.0,-0.05524706143402425
ALCAM,Colon Tissue,0.0,-0.055259979536965
PPOX,Colon Tissue,0.0,-0.055320032615252195
PHF21B,Colon Tissue,0.0,-0.0553442554155711
UNC45B,Colon Tissue,0.0,-0.05534491988175595
MTMR10,Colon Tissue,0.0,-0.05536468744547864
ZNF354C,Colon Tissue,0.0,-0.05540073193608721
GARNL3,Colon Tissue,0.0,-0.055405630841040776
EPHX1,Colon Tissue,0.0,-0.05540733150134832
UNC80,Colon Tissue,0.0,-0.055415653600694385
DCBLD2,Colon Tissue,0.0,-0.05545970636397203
TMPRSS13,Colon Tissue,0.0,-0.055481951373931554
EPOR,Colon Tissue,0.0,-0.055515432834932044
MAP4K2,Colon Tissue,0.0,-0.05551772305560118
FAM184A,Colon Tissue,0.0,-0.0555232953164217
NRM,Colon Tissue,0.0,-0.05552650315484354
EPDR1,Colon Tissue,0.0,-0.05556950230763026
NYNRIN,Colon Tissue,0.0,-0.05557436974915651
ARHGAP24,Colon Tissue,0.0,-0.055610479212808595
CPLX2,Colon Tissue,0.0,-0.05561101431907303
SH2D4A,Colon Tissue,0.0,-0.05568326352121945
FSTL3,Colon Tissue,0.0,-0.05571020542802459
SH3PXD2B,Colon Tissue,0.0,-0.05575775740996862
PARP1,Colon Tissue,0.0,-0.055770232027981155
KCND1,Colon Tissue,0.0,-0.05579222992309215
PNPLA5,Colon Tissue,0.0,-0.055810071939290405
LRP3,Colon Tissue,0.0,-0.05588321195861738
NUFIP1,Colon Tissue,0.0,-0.05588810933156377
ARHGAP35,Colon Tissue,0.0,-0.05590720892337875
RAB11FIP5,Colon Tissue,0.0,-0.05591405118732353
TMEM231,Colon Tissue,0.0,-0.055919228220856855
DISC1,Colon Tissue,0.0,-0.05592817315224137
HCN3,Colon Tissue,0.0,-0.055929641371149814
PLXDC2,Colon Tissue,0.0,-0.0559329127520798
PLCZ1,Colon Tissue,0.0,-0.05596507113421289
EBF1,Colon Tissue,0.0,-0.05603593439304417
RGS4,Colon Tissue,0.0,-0.05609781585288346
DZANK1,Colon Tissue,0.0,-0.056118769862194384
SPSB1,Colon Tissue,0.0,-0.056157733063407
GDAP1,Colon Tissue,0.0,-0.05620058147548727
PPP1R42,Colon Tissue,0.0,-0.05625630723186302
MMAA,Colon Tissue,0.0,-0.05625708769497316
ATOH7,Colon Tissue,0.0,-0.05626059905246449
CA11,Colon Tissue,0.0,-0.05630156913350141
SH3GL3,Colon Tissue,0.0,-0.05633005767233842
SAMD4A,Colon Tissue,0.0,-0.05635963602024387
CERCAM,Colon Tissue,0.0,-0.05635988138855048
TMEM233,Colon Tissue,0.0,-0.056383881898049514
ZNF580,Colon Tissue,0.0,-0.05638529501257673
APMAP,Colon Tissue,0.0,-0.05643742133053601
FOXF2,Colon Tissue,0.0,-0.056439559987046764
OCA2,Colon Tissue,0.0,-0.05648994467525929
XPNPEP2,Colon Tissue,0.0,-0.05649144765305787
PIGU,Colon Tissue,0.0,-0.05649710530339958
IFITM5,Colon Tissue,0.0,-0.056501051791250936
B9D2,Colon Tissue,0.0,-0.05653641719734493
DLG4,Colon Tissue,0.0,-0.05659964050499181
N4BP2L1,Colon Tissue,0.0,-0.056640329440232305
CFAP44,Colon Tissue,0.0,-0.056658377295160496
ZNF202,Colon Tissue,0.0,-0.05668979026014144
SLC23A1,Colon Tissue,0.0,-0.056725795051976335
MUSTN1,Colon Tissue,0.0,-0.0567411150982049
ZNF367,Colon Tissue,0.0,-0.05674757916833703
LZTS1,Colon Tissue,0.0,-0.0567478104534309
PNMA2,Colon Tissue,0.0,-0.05676085073987546
WASF3,Colon Tissue,0.0,-0.05676114832964185
LTBP3,Colon Tissue,0.0,-0.05677183342520499
GABRA3,Colon Tissue,0.0,-0.05677457150975847
METTL24,Colon Tissue,0.0,-0.056790854259045814
TGFB2,Colon Tissue,0.0,-0.05680836679721309
PACRG,Colon Tissue,0.0,-0.05683786417816421
WSCD2,Colon Tissue,0.0,-0.05685663829409619
FUT4,Colon Tissue,0.0,-0.056939184775483334
ZDHHC1,Colon Tissue,0.0,-0.056942794494456626
SSH1,Colon Tissue,0.0,-0.05700789441548885
PLCH2,Colon Tissue,0.0,-0.05700939165208974
AIFM2,Colon Tissue,0.0,-0.057012642879556895
CELF2,Colon Tissue,0.0,-0.0570331847689442
SASS6,Colon Tissue,0.0,-0.05704364658397816
CCDC85C,Colon Tissue,0.0,-0.05707671067286502
TTLL7,Colon Tissue,0.0,-0.05709872784517017
MAPK8IP1,Colon Tissue,0.0,-0.05711374018511905
SPTBN2,Colon Tissue,0.0,-0.057153232446548526
NKD2,Colon Tissue,0.0,-0.05715869444471599
ANKRD1,Colon Tissue,0.0,-0.0571661711970319
ISOC2,Colon Tissue,0.0,-0.05719786214268704
FGFR4,Colon Tissue,0.0,-0.05720125385751643
GRIA2,Colon Tissue,0.0,-0.05720485958341712
MAPK10,Colon Tissue,0.0,-0.05723267291018731
DUSP7,Colon Tissue,0.0,-0.05724106787096015
EGFLAM,Colon Tissue,0.0,-0.05725528533273
PATZ1,Colon Tissue,0.0,-0.057258839680392075
PCLAF,Colon Tissue,0.0,-0.0572591302506569
FLNC,Colon Tissue,0.0,-0.0572813918420994
MTFP1,Colon Tissue,0.0,-0.057321235156464104
EFNA5,Colon Tissue,0.0,-0.05733051385607477
GATM,Colon Tissue,0.0,-0.05735000340967022
C1QTNF3-AMACR,Colon Tissue,0.0,-0.057398863232242976
HTR1F,Colon Tissue,0.0,-0.05742082447516094
TCOF1,Colon Tissue,0.0,-0.05744708761222165
STXBP4,Colon Tissue,0.0,-0.05745441068001514
CHD5,Colon Tissue,0.0,-0.05745524599259526
ZNF518B,Colon Tissue,0.0,-0.05746459532269847
SULF1,Colon Tissue,0.0,-0.05749497336788047
DDX28,Colon Tissue,0.0,-0.057524752342427536
AQP1,Colon Tissue,0.0,-0.05752764743976067
SYNE2,Colon Tissue,0.0,-0.05754853316681533
CCDC137,Colon Tissue,0.0,-0.057576163846506656
SYMPK,Colon Tissue,0.0,-0.05764140652255926
AGTR1,Colon Tissue,0.0,-0.05766464020690082
FOXD1,Colon Tissue,0.0,-0.057665804262267036
PCDHB14,Colon Tissue,0.0,-0.057717916116377464
RESP18,Colon Tissue,0.0,-0.05772908589632301
GNB3,Colon Tissue,0.0,-0.057760082798313475
COL5A3,Colon Tissue,0.0,-0.05781447043071628
PRRG3,Colon Tissue,0.0,-0.057831922632348855
GRIK2,Colon Tissue,0.0,-0.057859149404587445
GASK1A,Colon Tissue,0.0,-0.05788100486758908
BNC1,Colon Tissue,0.0,-0.05788770420363459
TWNK,Colon Tissue,0.0,-0.05791673478397914
FKBP7,Colon Tissue,0.0,-0.057921598755704205
ARMC2,Colon Tissue,0.0,-0.057989967880994635
PHF20,Colon Tissue,0.0,-0.057995249663369886
IPO4,Colon Tissue,0.0,-0.058003056175358156
GP5,Colon Tissue,0.0,-0.058014298567121265
SORBS3,Colon Tissue,0.0,-0.05803819993505518
FAM161B,Colon Tissue,0.0,-0.058043511158711855
SLC6A18,Colon Tissue,0.0,-0.058045076112550865
TMEM255B,Colon Tissue,0.0,-0.05807841789738311
RIT2,Colon Tissue,0.0,-0.058079930203113174
EXTL2,Colon Tissue,0.0,-0.05810610958797014
TREH,Colon Tissue,0.0,-0.058108587398847895
SIRPB1,Colon Tissue,0.0,-0.05811149528831912
DMWD,Colon Tissue,0.0,-0.05818445686614547
XYLB,Colon Tissue,0.0,-0.05820314150797106
AKAP6,Colon Tissue,0.0,-0.05827346227011857
PTGIR,Colon Tissue,0.0,-0.05829167003174916
MN1,Colon Tissue,0.0,-0.05831089430459306
MEGF8,Colon Tissue,0.0,-0.058315617135130754
FBXO21,Colon Tissue,0.0,-0.05833451121801151
LDB1,Colon Tissue,0.0,-0.058342149657289344
UHRF1BP1,Colon Tissue,0.0,-0.05843259501195939
FOXP4,Colon Tissue,0.0,-0.058508053501939064
CLK2,Colon Tissue,0.0,-0.058509140692952696
GPM6B,Colon Tissue,0.0,-0.058533053087916835
ARHGEF26,Colon Tissue,0.0,-0.058549249314558426
SLC45A2,Colon Tissue,0.0,-0.058587375615041785
TMEM120B,Colon Tissue,0.0,-0.05859818218672513
NIFK,Colon Tissue,0.0,-0.05861174248224336
C15orf39,Colon Tissue,0.0,-0.058630155850783
CRYBB1,Colon Tissue,0.0,-0.058660020439533986
FGFR3,Colon Tissue,0.0,-0.05871693153822275
ABCG4,Colon Tissue,0.0,-0.05877036146819081
NUP133,Colon Tissue,0.0,-0.05880569580453336
TIMM9,Colon Tissue,0.0,-0.05882464013290224
ERP27,Colon Tissue,0.0,-0.058833754010969186
RNF185,Colon Tissue,0.0,-0.05888519905948606
ARHGAP15,Colon Tissue,0.0,-0.05889657545820153
IL6ST,Colon Tissue,0.0,-0.058971029106209945
ADGRV1,Colon Tissue,0.0,-0.05900598899468127
SLC38A1,Colon Tissue,0.0,-0.059009126038200514
CNTRL,Colon Tissue,0.0,-0.0590178021704227
CDH8,Colon Tissue,0.0,-0.059074981846574455
PDZRN3,Colon Tissue,0.0,-0.059081928796574555
SEMA3A,Colon Tissue,0.0,-0.059083894199405455
CFAP100,Colon Tissue,0.0,-0.0591720165482606
CILP2,Colon Tissue,0.0,-0.05920360439694485
KRT77,Colon Tissue,0.0,-0.05920934317088706
TEAD2,Colon Tissue,0.0,-0.05927231150610111
ATMIN,Colon Tissue,0.0,-0.05931245633606522
GRP,Colon Tissue,0.0,-0.059318875032917995
MCM3,Colon Tissue,0.0,-0.05934143220441091
CDSN,Colon Tissue,0.0,-0.05935094636892649
IMPDH1,Colon Tissue,0.0,-0.05939506768694068
INSYN1,Colon Tissue,0.0,-0.059401768277242285
ARMCX2,Colon Tissue,0.0,-0.059412513374462066
DPH7,Colon Tissue,0.0,-0.05942342075829384
COL8A2,Colon Tissue,0.0,-0.05944355621286556
TYMS,Colon Tissue,0.0,-0.059539559720094955
ITIH2,Colon Tissue,0.0,-0.059605997795664556
RBBP8NL,Colon Tissue,0.0,-0.05969718467655849
GASK1B,Colon Tissue,0.0,-0.05972543813210129
CRACR2B,Colon Tissue,0.0,-0.05972705326086542
DMTN,Colon Tissue,0.0,-0.059738055803700285
SCMH1,Colon Tissue,0.0,-0.05978847343772281
C5orf51,Colon Tissue,0.0,-0.05979936356567622
TLX2,Colon Tissue,0.0,-0.05980115067093969
ARTN,Colon Tissue,0.0,-0.059858509524907226
GLYAT,Colon Tissue,0.0,-0.05986068252104446
TTL,Colon Tissue,0.0,-0.05986233729302441
VPS39,Colon Tissue,0.0,-0.059905211955197483
ANKRD16,Colon Tissue,0.0,-0.059907498502346064
RAD9A,Colon Tissue,0.0,-0.059923052317463095
MMRN2,Colon Tissue,0.0,-0.05996649502908498
ALG8,Colon Tissue,0.0,-0.059972433102133654
CTPS1,Colon Tissue,0.0,-0.05998129533327227
TMOD4,Colon Tissue,0.0,-0.05998312002298649
HLA-DMB,Colon Tissue,0.0,-0.05999627310226287
SLC6A12,Colon Tissue,0.0,-0.06000577333665708
CCDC22,Colon Tissue,0.0,-0.060022427701295435
KLHL1,Colon Tissue,0.0,-0.06002630131682531
OPN1SW,Colon Tissue,0.0,-0.06007547024765593
LHFPL5,Colon Tissue,0.0,-0.060077491247117226
SLC41A3,Colon Tissue,0.0,-0.060094801631802516
F12,Colon Tissue,0.0,-0.06009701419494629
ZC3H4,Colon Tissue,0.0,-0.060099039525422476
DDX51,Colon Tissue,0.0,-0.06013364900054408
B3GALNT1,Colon Tissue,0.0,-0.06015298064701441
OSBPL5,Colon Tissue,0.0,-0.060164658472406325
CAV3,Colon Tissue,0.0,-0.06017507008478166
PAM,Colon Tissue,0.0,-0.06018264942229772
PPP2R3A,Colon Tissue,0.0,-0.060183653009698565
TMEM123,Colon Tissue,0.0,-0.060208651066710334
PNOC,Colon Tissue,0.0,-0.06021781145354539
PTPDC1,Colon Tissue,0.0,-0.06024741664343788
GALNT14,Colon Tissue,0.0,-0.060263324221509554
ELK4,Colon Tissue,0.0,-0.06030682408864335
SLC5A7,Colon Tissue,0.0,-0.06034774103494422
DHDH,Colon Tissue,0.0,-0.06035032763118935
SSTR2,Colon Tissue,0.0,-0.06035319361701217
TSHZ3,Colon Tissue,0.0,-0.06039858952122097
MATN4,Colon Tissue,0.0,-0.06040391210353142
INCENP,Colon Tissue,0.0,-0.06044580776858551
COPZ2,Colon Tissue,0.0,-0.060456318213528266
POP1,Colon Tissue,0.0,-0.0604595016749809
PPM1M,Colon Tissue,0.0,-0.060485363259770095
UGT2A3,Colon Tissue,0.0,-0.06048867123427176
CRHR1,Colon Tissue,0.0,-0.060537600354361114
UROC1,Colon Tissue,0.0,-0.060547499307682266
ZNF358,Colon Tissue,0.0,-0.060549648617000885
TRPC3,Colon Tissue,0.0,-0.0606129271988571
CCDC85A,Colon Tissue,0.0,-0.06061313784371445
RASGRF2,Colon Tissue,0.0,-0.06067608452925789
ENPP5,Colon Tissue,0.0,-0.060735981202892406
EEPD1,Colon Tissue,0.0,-0.0607374419568162
ACP2,Colon Tissue,0.0,-0.06079387843449284
EAF2,Colon Tissue,0.0,-0.06080358766606194
PDS5B,Colon Tissue,0.0,-0.060898256193654014
PHTF2,Colon Tissue,0.0,-0.06094336876721318
P3H1,Colon Tissue,0.0,-0.060981461501090635
CHST1,Colon Tissue,0.0,-0.06099353106168606
ECRG4,Colon Tissue,0.0,-0.061010290485382264
OSMR,Colon Tissue,0.0,-0.061031971901658606
NT5C3B,Colon Tissue,0.0,-0.06103236739722166
KIF5A,Colon Tissue,0.0,-0.06105910682938708
DUT,Colon Tissue,0.0,-0.06114412187840201
ADGRD1,Colon Tissue,0.0,-0.0611667951208171
C11orf24,Colon Tissue,0.0,-0.061173311689046786
SLC22A17,Colon Tissue,0.0,-0.06123441350952849
CLIP2,Colon Tissue,0.0,-0.06125717186018759
ACKR1,Colon Tissue,0.0,-0.06126104464476402
LPAR1,Colon Tissue,0.0,-0.061301881130309134
KCNJ13,Colon Tissue,0.0,-0.061330327330108826
RHBDL3,Colon Tissue,0.0,-0.06133216165704289
DYNC2LI1,Colon Tissue,0.0,-0.06135992379815176
SLC43A1,Colon Tissue,0.0,-0.06137338960406827
CLDN10,Colon Tissue,0.0,-0.06143519363895231
PLXDC1,Colon Tissue,0.0,-0.06147089555101935
ANGPTL1,Colon Tissue,0.0,-0.06151095888453366
FUZ,Colon Tissue,0.0,-0.06153913831690294
P3H3,Colon Tissue,0.0,-0.06157758551456664
TAS1R1,Colon Tissue,0.0,-0.06158494003896128
TSSC4,Colon Tissue,0.0,-0.0616925996620432
EEF1A2,Colon Tissue,0.0,-0.061702972726116787
FRRS1L,Colon Tissue,0.0,-0.061787800252804184
TMOD2,Colon Tissue,0.0,-0.061830956620552394
TSPYL4,Colon Tissue,0.0,-0.0618815280757062
GNAI1,Colon Tissue,0.0,-0.06189755298648336
NSMCE3,Colon Tissue,0.0,-0.06193423022044434
PLPP7,Colon Tissue,0.0,-0.06198795253885604
PSAPL1,Colon Tissue,0.0,-0.06201580514286065
RECK,Colon Tissue,0.0,-0.06212530860303902
ZNF317,Colon Tissue,0.0,-0.062183587773455624
GJC1,Colon Tissue,0.0,-0.062265978442537936
SNAPC4,Colon Tissue,0.0,-0.06228530497362553
INAFM2,Colon Tissue,0.0,-0.06234185258180082
KCND2,Colon Tissue,0.0,-0.06235865824420815
IKBIP,Colon Tissue,0.0,-0.062372070764485435
CDKN2C,Colon Tissue,0.0,-0.062388988861146036
NTSR2,Colon Tissue,0.0,-0.062465799597500316
TRMT61A,Colon Tissue,0.0,-0.0624886127639784
LRP11,Colon Tissue,0.0,-0.062498764448203695
HTR3B,Colon Tissue,0.0,-0.06250520406942033
SAP30BP,Colon Tissue,0.0,-0.06253225564067669
RASSF4,Colon Tissue,0.0,-0.06254063868025433
